,formula,Top-1 Bravais,Top-1 Bravais.1,Top-1 Bravais.2,Top-1 Bravais.3,Top-1 Bravais.4,Top-1 Bravais.5,Top-1 Bravais.6,Top-1 Bravais.7,Top-1 Bravais.8,Top-1 Bravais.9,Top-1 Bravais.10,Top-1 Bravais.11,Top-1 Bravais.12,Top-1 Bravais.13,Top-1 Bravais.14,Top-2 Bravais,Top-2 Bravais.1,Top-2 Bravais.2,Top-2 Bravais.3,Top-2 Bravais.4,Top-2 Bravais.5,Top-2 Bravais.6,Top-2 Bravais.7,Top-2 Bravais.8,Top-2 Bravais.9,Top-2 Bravais.10,Top-2 Bravais.11,Top-2 Bravais.12,Top-2 Bravais.13,Top-2 Bravais.14
1997,Bi2Br2Se2,orthorhombic (P),0.55263066,7.340112143912822,7.6306714963217095,7.264711676992635,90.0,90.0,90.0,406.8963885441801,Pnma,58,55,0.8323096632957458,0.05256001278758049,0.03901372477412224,hexagonal (P),0.13984248,10.455905397806545,10.455905397806545,5.933230559582978,90.0,90.0,120.0,561.7526722728173,164,186,173,0.627862811088562,0.14500108361244202,0.06545719504356384
1998,Sn8Se4,orthorhombic (P),0.2974101,11.121597976870387,5.347807668026754,5.441634459624498,90.0,90.0,90.0,323.64755955480115,Pnma,55,58,0.6816726922988892,0.12753774225711823,0.10744109749794006,hexagonal (P),0.14877346,3.736249768624572,3.736249768624572,4.356435196695589,90.0,90.0,120.0,52.66640714110161,191,164,187,0.8715856075286865,0.0753788948059082,0.019963543862104416
1999,Se7S3,monoclinic (P),0.41399843,10.132996981377104,12.151264773198921,9.690406186495945,90.0,116.96427990778051,90.0,1063.4574365276915,P2/c,14,4,0.5745830535888672,0.23381684720516205,0.05079665780067444,orthorhombic (P),0.239463,9.273359085350668,8.891024545035963,9.357600894287406,90.0,90.0,90.0,771.5310424943808,62,19,61,0.28068315982818604,0.18543413281440735,0.1257401406764984
2000,Ir3F6,rhombohedral (P),0.17163983,5.4820239005946405,5.4820239005946405,5.4820239005946405,55.445191814558235,55.445191814558235,55.445191814558235,104.17235292287839,R-3,166,167,0.5868390202522278,0.22555138170719147,0.1853223741054535,tetragonal (P),0.15907991,4.425024620284275,4.425024620284275,6.3655065778202875,90.0,90.0,90.0,124.64198421633715,136,102,95,0.9880195260047913,0.003466872265562415,0.0017125565791502595
2001,Ca2As,tetragonal (I),0.42438745,4.648792419481366,4.648792419481366,17.37903152528165,90.0,90.0,90.0,375.5829593052929,I4/mmm,142,140,0.6245770454406738,0.28470757603645325,0.029501043260097504,orthorhombic (P),0.17202546,9.332679741076065,10.432110786671984,6.622786373148878,90.0,90.0,90.0,644.7914943828856,62,55,58,0.9914546012878418,0.00739372568204999,0.000732575252186507
2002,CoS5,cubic (P),0.4620815,5.798661645033867,5.798661645033867,5.798661645033867,90.0,90.0,90.0,194.9769643811965,Pa-3,200,218,0.999663233757019,0.000189412574400194,7.493417069781572e-05,monoclinic (C),0.16662297,10.150543243852809,10.64900078111499,8.039142721542323,90.0,99.02247533757345,90.0,858.2242740301755,12,15,9,0.5165525674819946,0.29594987630844116,0.0949193686246872
2003,Li2Ba2,hexagonal (P),0.2787394,6.273676265220647,6.273676265220647,12.083709076815623,90.0,90.0,120.0,411.8841703784167,P6_3/mmc,164,191,0.854860782623291,0.10184766352176666,0.0084797078743577,cubic (F),0.22035435,5.27656904982902,5.27656904982902,5.27656904982902,90.0,90.0,90.0,146.9111902151511,227,216,225,0.41730618476867676,0.37445902824401855,0.2059205323457718
2004,FeSb2S4,orthorhombic (P),0.36313596,10.210624714835967,9.553686729737406,6.005599384351023,90.0,90.0,90.0,585.8408740018399,Pnma,19,33,0.8272563219070435,0.031730759888887405,0.027609365060925484,monoclinic (C),0.26809916,11.448801008980295,5.028647879406462,9.498454547982249,90.0,110.66920226186866,90.0,511.6466430510265,12,8,15,0.8078025579452515,0.06660191714763641,0.0657782182097435
2005,KBa,cubic (I),0.28967372,5.174891315561464,5.174891315561464,5.174891315561464,90.0,90.0,90.0,138.58100264680945,Im-3m,217,211,0.998195469379425,0.0006414829986169934,0.00028463886701501906,hexagonal (P),0.23805475,5.0702084454590945,5.0702084454590945,13.597506222732756,90.0,90.0,120.0,302.7202870952263,194,193,176,0.9974421262741089,0.0005048327730037272,0.00045466437586583197
2006,PbSi,cubic (F),0.34717056,5.425089622515429,5.425089622515429,5.425089622515429,90.0,90.0,90.0,159.66905369565416,Fd-3m,216,225,0.9755913019180298,0.012504353187978268,0.010503208264708519,hexagonal (P),0.13325945,5.273044592649935,5.273044592649935,5.4587367480551885,90.0,90.0,120.0,131.4454841607652,187,191,189,0.24430787563323975,0.20927390456199646,0.15560276806354523
2007,Te4Cl2,monoclinic (P),0.24209824,9.936813732547993,11.858300208848622,11.094609908215274,90.0,103.53096479535812,90.0,1271.0327084363275,P2_1/c,4,11,0.896929919719696,0.03497996926307678,0.026777679100632668,orthorhombic (P),0.19343361,12.19349837919017,9.978927030869393,7.9095595647969885,90.0,90.0,90.0,962.4196305756775,62,61,19,0.2695576548576355,0.18540707230567932,0.1616455614566803
2008,Fe2S6,cubic (P),0.9244405,5.47198539358997,5.47198539358997,5.47198539358997,90.0,90.0,90.0,163.84560198176064,Pa-3,200,218,0.9998360872268677,7.149090379243717e-05,2.9783717764075845e-05,monoclinic (C),0.023541842,8.469935389728347,9.410200942352462,9.718817613094512,90.0,103.49214614420573,90.0,753.2484219077104,12,15,5,0.7807027101516724,0.10224001109600067,0.05870353803038597
2009,Cr3F6,tetragonal (P),0.27807447,4.8939064891366035,4.8939064891366035,4.205914082863759,90.0,90.0,90.0,100.73299122391388,P4_2/mnm,84,102,0.8851103782653809,0.03514235466718674,0.016173789277672768,rhombohedral (P),0.1594181,5.140072154379076,5.140072154379076,5.140072154379076,52.3395861690826,52.3395861690826,52.3395861690826,78.74944136662378,167,148,166,0.978563666343689,0.01498487126082182,0.003341944655403495
2010,TbF,cubic (F),0.75736827,5.001485421168767,5.001485421168767,5.001485421168767,90.0,90.0,90.0,125.1114396880758,Fm-3m,216,203,0.9991450309753418,0.0006289472221396863,0.0001706550974631682,cubic (I),0.07695401,10.285736050792396,10.285736050792396,10.285736050792396,90.0,90.0,90.0,1088.1934969051815,206,214,220,0.9097915887832642,0.04350404441356659,0.022055314853787422
2011,CrMn2O6,tetragonal (I),0.24030137,6.1956264305076205,6.1956264305076205,7.933557266411754,90.0,90.0,90.0,304.5358383208971,I4_1/amd,142,122,0.9210327863693237,0.034097280353307724,0.01582453027367592,monoclinic (C),0.17198199,8.05583561726174,4.618874035996527,5.968526263265222,90.0,101.26186179939813,90.0,217.80601474715283,12,15,5,0.9013512134552002,0.06970542669296265,0.017671464011073112
2012,Bi2As3,rhombohedral (P),0.49436674,4.51708490256775,4.51708490256775,4.51708490256775,57.1256623782738,57.1256623782738,57.1256623782738,60.85520446901299,R-3m,160,148,0.9154564738273621,0.08167579770088196,0.0016874519642442465,hexagonal (P),0.18959196,3.501639426987556,3.501639426987556,3.957900660336123,90.0,90.0,120.0,42.027965639526535,164,191,194,0.9910638332366943,0.004848921671509743,0.0021241542417556047
2013,Te4As6,rhombohedral (P),0.39653212,6.220344632680706,6.220344632680706,6.220344632680706,37.63064108034333,37.63064108034333,37.63064108034333,80.4865874912868,R-3m,160,148,0.5792574286460876,0.4060097634792328,0.005011993460357189,hexagonal (P),0.14221105,3.8878209445576553,3.8878209445576553,13.051698043499252,90.0,90.0,120.0,170.848102406762,164,194,156,0.9062590003013611,0.018166054040193558,0.01624155044555664
2014,Tl2S3,monoclinic (P),0.22204845,7.97039564292758,9.638517361704613,10.156788818615981,90.0,102.52610439548825,90.0,761.7003165908269,P2_1/c,11,4,0.6408621072769165,0.1508798748254776,0.12732113897800446,monoclinic (C),0.19750747,11.976114371598587,6.220583412338731,9.2629789899286,90.0,111.78467438599341,90.0,640.7955035446165,15,9,12,0.6994183659553528,0.1650053858757019,0.07832566648721695
2015,NdI2,monoclinic (C),0.32609925,7.379180046881263,16.606259654984193,8.682846506135316,90.0,102.02784656737167,90.0,1040.64243221502,C2/c,12,9,0.8956522941589355,0.07230997830629349,0.019374152645468712,monoclinic (P),0.1611189,8.699444480096572,7.80304910787182,12.443723625335206,90.0,89.37572664949504,90.0,844.6571033523833,14,4,11,0.7187148332595825,0.09139732271432877,0.09102243930101395
2016,Mg2Bi,hexagonal (P),0.5971654,5.600106215763506,5.600106215763506,6.403054364811064,90.0,90.0,120.0,173.9043115144114,P-3m1,147,194,0.7560358047485352,0.05121736228466034,0.05108291283249855,cubic (F),0.1042709,7.547152133556359,7.547152133556359,7.547152133556359,90.0,90.0,90.0,429.88205215531724,225,216,227,0.5530851483345032,0.4405870735645294,0.0026221906300634146
2017,RhP2,orthorhombic (P),0.3153557,9.97059595880814,3.8853110436389335,5.5590482172839195,90.0,90.0,90.0,215.35122725906825,Pnma,60,58,0.8590278625488281,0.039772242307662964,0.03629539906978607,cubic (I),0.19243906,8.159755469369916,8.159755469369916,8.159755469369916,90.0,90.0,90.0,543.289650807605,204,217,229,0.9353477954864502,0.05024600401520729,0.006824276875704527
2018,Mn2Se2,cubic (F),0.8088749,5.444278766280857,5.444278766280857,5.444278766280857,90.0,90.0,90.0,161.36935515572577,Fm-3m,216,227,0.9740843772888184,0.024397414177656174,0.0013247134629637003,hexagonal (P),0.15471241,3.854366357015863,3.854366357015863,6.322049255567286,90.0,90.0,120.0,81.33818751703888,194,186,164,0.7996532320976257,0.09089425206184387,0.03197784721851349
2019,Ag2Ba2,orthorhombic (P),0.49801016,6.331484790076742,6.161746933989007,8.02364743639848,90.0,90.0,90.0,313.02661354440414,Pnma,52,74,0.9429141283035278,0.038564469665288925,0.015389060601592064,cubic (P),0.11492427,3.8326786464626985,3.8326786464626985,3.8326786464626985,90.0,90.0,90.0,56.29984785294728,221,198,200,0.9934366345405579,0.0022621273528784513,0.0017248872900381684
2020,Cl4P4,orthorhombic (P),0.35278997,9.711006130132382,10.296519624911928,10.003939647601467,90.0,90.0,90.0,1000.2895756161794,Pnma,61,19,0.5337315201759338,0.18799465894699097,0.07760798186063766,monoclinic (P),0.30871516,9.46265468729848,10.714491906933523,9.909696185306508,90.0,101.87889182938801,90.0,983.2035023846579,14,11,4,0.9089587926864624,0.03296572342514992,0.03044968657195568
2021,AuBi2,cubic (P),0.26213378,3.9490637065324923,3.9490637065324923,3.9490637065324923,90.0,90.0,90.0,61.586059830947505,Pm-3m,205,198,0.7158143520355225,0.24848616123199463,0.011685553938150406,orthorhombic (P),0.19813737,8.069520471976288,5.406661356089065,10.587638197725104,90.0,90.0,90.0,461.92980857389693,58,28,59,0.9214059710502625,0.05887303128838539,0.007484086789190769
2022,GaBi,cubic (F),0.5035485,5.634869180798301,5.634869180798301,5.634869180798301,90.0,90.0,90.0,178.91696136966664,F-43m,225,226,0.9206203818321228,0.07772054523229599,0.0010077414335682988,hexagonal (P),0.24543262,3.717488547795398,3.717488547795398,4.284416077189642,90.0,90.0,120.0,51.276875092683305,191,194,164,0.744594395160675,0.17351692914962769,0.0482620932161808
2023,Te4B4,rhombohedral (P),0.1540825,6.53195816512819,6.53195816512819,6.53195816512819,91.72762249970086,91.72762249970086,91.72762249970086,278.30777535562123,R-3m,160,148,0.8297376036643982,0.057285018265247345,0.053616609424352646,hexagonal (P),0.14317806,4.148189006726346,4.148189006726346,7.70319817315169,90.0,90.0,120.0,114.79389048754526,176,147,173,0.3771483302116394,0.10409243404865265,0.0896601751446724
2024,PdAs3,cubic (P),0.29006135,6.329165334379786,6.329165334379786,6.329165334379786,90.0,90.0,90.0,253.5358178293097,Pa-3,223,218,0.6424283385276794,0.2782405912876129,0.0384380966424942,cubic (I),0.2431773,8.609573019694883,8.609573019694883,8.609573019694883,90.0,90.0,90.0,638.182426869015,204,229,217,0.9397989511489868,0.05134275555610657,0.0041513945907354355
2025,Dy2Se5,tetragonal (P),0.7180035,4.026193700700822,4.026193700700822,9.176302189745657,90.0,90.0,90.0,148.75002149301383,P4/nmm,85,130,0.9169615507125854,0.01895793341100216,0.01857064478099346,monoclinic (P),0.1278576,10.5146159274285,6.653191983107318,14.28297330116944,90.0,100.98180460269634,90.0,980.8790435949755,11,14,4,0.85284024477005,0.10961705446243286,0.016201354563236237
2026,SnBr,orthorhombic (P),0.3967639,7.526489236475675,7.913306328969411,7.36548929828454,90.0,90.0,90.0,438.68423313112737,Pnma,55,58,0.7288257479667664,0.09931773692369461,0.04716772586107254,cubic (P),0.14306435,10.38949738193362,10.38949738193362,10.38949738193362,90.0,90.0,90.0,1121.4595508469006,205,221,198,0.8030588030815125,0.15863312780857086,0.016558073461055756
2027,NdTe4,orthorhombic (C),0.98627967,4.294199496454707,31.680511503291456,4.254855187451075,90.0,90.0,90.0,578.8408668463887,Cmcm,66,65,0.9997226595878601,9.605814557289705e-05,7.737725536571816e-05,monoclinic (P),0.0043281075,8.101546606106622,11.92442107640871,9.544040865933455,90.0,94.70924223219765,90.0,918.9014525028618,14,11,4,0.8825774192810059,0.03681132197380066,0.03545670211315155
2028,Al3N3,hexagonal (P),0.59081334,3.265660343041046,3.265660343041046,4.354986697939455,90.0,90.0,120.0,40.22161357379218,P6_3mc,194,159,0.9920661449432373,0.004007426090538502,0.0010623084381222725,cubic (F),0.17176417,4.905962967832414,4.905962967832414,4.905962967832414,90.0,90.0,90.0,118.07903547267888,216,227,225,0.807732105255127,0.135252445936203,0.05586641654372215
2029,Fe3I3,hexagonal (P),0.3213259,3.7770774363369095,3.7770774363369095,7.1965007710732065,90.0,90.0,120.0,88.91269727667414,P6_3/mmc,186,164,0.43773946166038513,0.1730947643518448,0.08603951334953308,orthorhombic (C),0.15179834,8.911830057377687,8.28071241221959,5.420048814166566,90.0,90.0,90.0,399.9795579076838,63,67,64,0.6351683735847473,0.2108750343322754,0.0741732195019722
2030,Pb3I,cubic (F),0.5415453,6.280359309289252,6.280359309289252,6.280359309289252,90.0,90.0,90.0,247.7156661827697,Fm-3m,227,216,0.9044974446296692,0.08702541142702103,0.004835429135710001,tetragonal (I),0.12605442,5.8364897238305815,5.8364897238305815,12.5615836430055,90.0,90.0,90.0,427.90547662753073,140,139,141,0.8085070252418518,0.09915988147258759,0.06202518194913864
2031,TeB2,hexagonal (P),0.26190734,4.827005395175688,4.827005395175688,6.767187909237786,90.0,90.0,120.0,136.55085889677446,P6_3/m,147,173,0.3971189856529236,0.079525887966156,0.06462550163269043,rhombohedral (P),0.20604765,6.253394973938319,6.253394973938319,6.253394973938319,82.73089038105601,82.73089038105601,82.73089038105601,239.10107813747888,166,167,148,0.9660727977752686,0.014116162434220314,0.0092207882553339
2032,SbP4,rhombohedral (P),0.3041699,5.770028250794492,5.770028250794492,5.770028250794492,81.85516986089726,81.85516986089726,81.85516986089726,186.79188354914248,R-3,166,167,0.5916069149971008,0.36826688051223755,0.018883274868130684,monoclinic (P),0.16540997,9.299248502053016,11.410510697557106,9.175424006397826,90.0,99.4629584178951,90.0,960.3480593664138,14,4,11,0.7225533723831177,0.12615898251533508,0.09263194352388382
2033,Dy3Br6,monoclinic (C),0.23301455,15.52302377030541,8.07075134501036,8.302962029716003,90.0,103.00677725635376,90.0,1013.5272069142251,C2/m,15,9,0.6483383774757385,0.34047409892082214,0.0051416754722595215,orthorhombic (P),0.16270703,9.571735458805737,10.799613441388233,5.892664047726319,90.0,90.0,90.0,609.1308281808222,62,61,59,0.3537614941596985,0.141560360789299,0.0980725809931755
2034,P4O7,monoclinic (P),0.3016299,8.930454239564538,8.249455031749562,8.45719669678414,90.0,102.54149511280383,90.0,608.1866809226806,P2_1/c,11,4,0.9169127941131592,0.031823210418224335,0.02742091566324234,orthorhombic (P),0.18402813,8.217338437215755,9.700393728678138,7.996603818819597,90.0,90.0,90.0,637.4206315238489,19,62,61,0.24021215736865997,0.2011389136314392,0.15448547899723053
2035,Sr2Bi,tetragonal (I),0.35043994,4.993269089724189,4.993269089724189,19.41654654628042,90.0,90.0,90.0,484.1076329999339,I4/mmm,140,141,0.9463738799095154,0.042703382670879364,0.00295880064368248,orthorhombic (P),0.32109565,12.180085711844587,9.254736250586632,7.274683418448361,90.0,90.0,90.0,820.027636446655,62,55,52,0.9642465114593506,0.01810598187148571,0.009595474228262901
2036,Bi4As2,rhombohedral (P),0.5461574,4.501500425694632,4.501500425694632,4.501500425694632,63.87410456722999,63.87410456722999,63.87410456722999,70.00851789240578,R-3m,160,148,0.995694637298584,0.003782866755500436,0.0003096169384662062,hexagonal (P),0.25296322,3.4073023945149914,3.4073023945149914,3.982600505029752,90.0,90.0,120.0,40.04227400088007,164,191,194,0.9828981161117554,0.009967591613531113,0.004678323399275541
2037,MnSe3,cubic (P),0.64425105,6.008789983121403,6.008789983121403,6.008789983121403,90.0,90.0,90.0,216.950709604718,Pa-3,200,218,0.9997734427452087,0.00010521030344534665,4.7558594815200195e-05,monoclinic (P),0.09198165,7.745080142022318,7.351852936794405,9.5260631989744,90.0,104.93834618494247,90.0,524.088842800883,14,11,4,0.6632585525512695,0.13204866647720337,0.08471127599477768
2038,Pb2As6,rhombohedral (P),0.33252528,5.067906834994493,5.067906834994493,5.067906834994493,65.2796936938565,65.2796936938565,65.2796936938565,102.62397180688934,R3m,166,148,0.8892756104469299,0.10293391346931458,0.00500504532828927,orthorhombic (P),0.09484042,13.141273692189126,10.497398495748318,4.067998309954001,90.0,90.0,90.0,561.1770583087664,62,58,55,0.4725176692008972,0.1070605143904686,0.060493677854537964
2039,RuP4,orthorhombic (P),0.19100615,9.86880467203833,7.133074052109735,4.990651204194954,90.0,90.0,90.0,351.31646497561144,Pnma,61,59,0.6996438503265381,0.11882910132408142,0.037650540471076965,monoclinic (C),0.19062555,15.135921750330958,10.620996091053302,11.05573731122352,90.0,124.94844521609805,90.0,1456.7992780408383,15,12,9,0.68697589635849,0.22746700048446655,0.03881305456161499
2040,LiCa,hexagonal (P),0.45972663,5.068757340416541,5.068757340416541,10.643291626990363,90.0,90.0,120.0,236.8152111889354,P6_3/mmc,191,164,0.969557523727417,0.02090982161462307,0.005195215344429016,rhombohedral (P),0.14025737,6.080913095914348,6.080913095914348,6.080913095914348,63.54294694330942,63.54294694330942,63.54294694330942,171.4505282566423,148,166,160,0.49740487337112427,0.2936398684978485,0.08733402192592621
2041,V2F5,rhombohedral (P),0.23435566,5.4588032664217545,5.4588032664217545,5.4588032664217545,48.656045034366876,48.656045034366876,48.656045034366876,84.11717634468467,R-3c,148,166,0.9197208285331726,0.0716545358300209,0.004643439780920744,tetragonal (P),0.17707643,4.89424015626765,4.89424015626765,3.996050910136641,90.0,90.0,90.0,95.71975196243459,136,85,102,0.9182544350624084,0.030770547688007355,0.01175258494913578
2042,NaBa,cubic (F),0.45875126,5.209189748814604,5.209189748814604,5.209189748814604,90.0,90.0,90.0,141.35479064306773,F-43m,227,225,0.412137508392334,0.3353998363018036,0.25046250224113464,hexagonal (P),0.21072951,5.600438002646199,5.600438002646199,11.986990230605128,90.0,90.0,120.0,325.60028091239286,194,191,164,0.9656774401664734,0.020650194957852364,0.008309968747198582
2043,Br2O7,orthorhombic (P),0.2549212,6.374712459590163,7.421535146038513,7.268252695416874,90.0,90.0,90.0,343.86214389924055,Pnma,19,61,0.24254266917705536,0.16620351374149323,0.14985255897045135,monoclinic (P),0.25012413,8.165177976987286,6.7957404987014,9.487493214449147,90.0,103.28430769283973,90.0,512.3593816205635,14,4,11,0.90116947889328,0.03266565129160881,0.024837331846356392
2044,In2Te2,cubic (F),0.32178533,6.148080838606207,6.148080838606207,6.148080838606207,90.0,90.0,90.0,232.39068050216056,F-43m,225,227,0.5722541809082031,0.408913254737854,0.015538819134235382,tetragonal (I),0.15021166,8.409572114298912,8.409572114298912,6.433318546738579,90.0,90.0,90.0,454.9700978486518,140,87,141,0.9322600960731506,0.015670286491513252,0.011757424101233482
2045,Pt2Te3,hexagonal (P),0.48083392,4.001055905572899,4.001055905572899,5.759284909563133,90.0,90.0,120.0,79.84513040230483,P-3m1,163,156,0.9788597822189331,0.007208200637251139,0.0048937126994132996,monoclinic (C),0.24309906,10.165344138028466,6.490461763632841,11.475309424314455,90.0,102.97447841750802,90.0,737.7863830330642,12,15,5,0.7797256112098694,0.11874224990606308,0.04379168897867203
2046,Tc2Cl4,hexagonal (P),0.17386892,8.41755245526283,8.41755245526283,4.646907243315939,90.0,90.0,120.0,285.14535294081287,P-3m1,194,186,0.6928644180297852,0.09752129763364792,0.053232550621032715,orthorhombic (P),0.1668118,9.159166844650349,13.875309205839384,2.7652075022043348,90.0,90.0,90.0,351.41991286498796,62,61,60,0.9999887943267822,1.1169022400281392e-05,1.1994433224415957e-09
2047,Sn6O5,tetragonal (P),0.42554864,4.383330978404204,4.383330978404204,4.22468799530395,90.0,90.0,90.0,81.1714249894019,P4/nmm,136,114,0.8296564817428589,0.10962087661027908,0.0130960987880826,cubic (F),0.0866518,9.145342272260118,9.145342272260118,9.145342272260118,90.0,90.0,90.0,764.8916005788867,225,227,216,0.5131036639213562,0.48305442929267883,0.003523808205500245
2048,WSe2,hexagonal (P),0.7389593,3.182202408566042,3.182202408566042,13.869808588889551,90.0,90.0,120.0,121.63447907847097,P6_3/mmc,164,187,0.9767226576805115,0.007091206032782793,0.005253363400697708,rhombohedral (P),0.1277602,6.920093942221867,6.920093942221867,6.920093942221867,34.002022710774845,34.002022710774845,34.002022710774845,92.37771052530783,148,166,160,0.8758029341697693,0.08139654994010925,0.02316441759467125
2049,Mo3Bi6,monoclinic (C),0.25595975,11.142564364007416,6.65030400899604,8.033208697531636,90.0,105.05892743796859,90.0,574.8301636180951,C2/m,15,8,0.9752370715141296,0.008759280666708946,0.00848692748695612,orthorhombic (P),0.18556194,7.132818604729396,8.180810310369157,6.946287702128416,90.0,90.0,90.0,405.3314192043202,58,17,62,0.5999912023544312,0.13967283070087433,0.12502677738666534
2050,Hf2S2,hexagonal (P),0.53870356,3.4036599637025686,3.4036599637025686,6.906857757893958,90.0,90.0,120.0,69.2952516367086,P6_3/mmc,187,164,0.4695167541503906,0.2355683296918869,0.20207183063030243,cubic (F),0.1442312,9.35721871963147,9.35721871963147,9.35721871963147,90.0,90.0,90.0,819.2950726101765,227,225,216,0.9049140214920044,0.09366259723901749,0.0012979437597095966
2051,SnSi,cubic (F),0.29029244,6.026957609456634,6.026957609456634,6.026957609456634,90.0,90.0,90.0,218.92452224049092,F-43m,227,225,0.6302937865257263,0.2978775203227997,0.062372684478759766,hexagonal (P),0.23267782,5.137889303681607,5.137889303681607,5.790480661970988,90.0,90.0,120.0,132.37767023239363,191,187,180,0.8403195142745972,0.09541048854589462,0.02469301037490368
2052,As3Ge,rhombohedral (P),0.54679716,4.218620104237893,4.218620104237893,4.218620104237893,62.85329481021161,62.85329481021161,62.85329481021161,56.454630908431305,R-3m,160,146,0.7899748682975769,0.19686827063560486,0.005137396510690451,hexagonal (P),0.064660475,4.425636076786929,4.425636076786929,5.870443095272516,90.0,90.0,120.0,99.57559536107195,194,164,191,0.5623491406440735,0.20697273313999176,0.07642002403736115
2053,PdTe2,hexagonal (P),0.27230224,3.775829455635013,3.775829455635013,5.666181550121343,90.0,90.0,120.0,69.95936479195495,P-3m1,156,186,0.9532791972160339,0.017534155398607254,0.008870628662407398,orthorhombic (P),0.16823654,9.566832728965661,6.930336396721778,6.756983238909763,90.0,90.0,90.0,447.9972394747846,62,61,19,0.30113500356674194,0.18782883882522583,0.138579860329628
2054,Se4B4,monoclinic (P),0.16752276,7.990848148684293,7.415749441605231,11.220637265882502,90.0,106.94463724566336,90.0,636.047924859774,P2_1/c,10,11,0.8364284634590149,0.0995376855134964,0.04313717782497406,orthorhombic (P),0.14763328,11.217661808002577,5.357597664968076,7.671495644504807,90.0,90.0,90.0,461.05473031172136,19,61,62,0.25448325276374817,0.18099816143512726,0.1754557192325592
2055,Bi4S4,hexagonal (P),0.36269483,8.796868434854396,8.796868434854396,6.6985143585237585,90.0,90.0,120.0,448.91624114244803,P-3m1,191,173,0.9924519658088684,0.00189653888810426,0.0014552886132150888,orthorhombic (P),0.1869408,8.090823322257112,6.506504764677734,7.260400827896798,90.0,90.0,90.0,382.20913917924725,62,58,26,0.8412789106369019,0.104001984000206,0.01972324401140213
2056,Ge3S2,orthorhombic (P),0.2716652,11.05016895978279,4.806058595396112,5.395486940826196,90.0,90.0,90.0,286.5422228913587,Pnma,19,33,0.5759583115577698,0.08657991141080856,0.062381744384765625,monoclinic (P),0.14199892,0.5729646263452879,141.68766186400083,0.8059643459054833,90.0,119.20970203136265,90.0,57.1097216010297,14,4,11,0.6637023091316223,0.1333121657371521,0.10469384491443634
2057,CdSb,rhombohedral (P),0.25459734,9.048709178730938,9.048709178730938,9.048709178730938,102.00940460041946,102.00940460041946,102.00940460041946,683.920293592348,R-3c,155,160,0.9107411503791809,0.05479730665683746,0.011724415235221386,orthorhombic (P),0.14528707,6.7206775810970445,5.672293752773258,12.37538073336478,90.0,90.0,90.0,471.770025225458,62,58,26,0.739978015422821,0.05942464619874954,0.03778490051627159
2058,ZnSe2,cubic (P),0.8956788,6.105499802062327,6.105499802062327,6.105499802062327,90.0,90.0,90.0,227.59549660573043,Pa-3,215,200,0.9951362013816833,0.0028199662920087576,0.000919216254260391,hexagonal (P),0.028749663,3.6838785674038954,3.6838785674038954,6.011205354431618,90.0,90.0,120.0,70.64847769284611,186,152,194,0.7169032692909241,0.06942115724086761,0.04820748046040535
2059,Rh3O8,tetragonal (P),0.55064106,4.526993785671401,4.526993785671401,2.809683734051997,90.0,90.0,90.0,57.58073893594027,P4_2/mnm,102,91,0.9993066787719727,0.00016426782531198114,0.0001274082314921543,monoclinic (C),0.11169495,10.686700207142984,4.766177556773996,7.392993381906907,90.0,103.32203722359034,90.0,366.4268699208118,12,15,5,0.9369261264801025,0.05284666642546654,0.007170629221946001
2060,NdBr3,hexagonal (P),0.21949932,7.788500093657829,7.788500093657829,4.595941898919985,90.0,90.0,120.0,241.44200024650115,P6_3/m,173,147,0.9557549953460693,0.016360368579626083,0.011408613063395023,monoclinic (P),0.18895225,8.252698680581485,9.049261039442897,10.893197980111458,90.0,89.90400191883988,90.0,813.5118662627438,14,13,4,0.6461160182952881,0.10816702246665955,0.10440582782030106
2061,V2Se,tetragonal (I),0.33162495,11.162118948876794,11.162118948876794,3.780620107692844,90.0,90.0,90.0,471.0384208565547,I4/m,121,82,0.8421726226806641,0.06880705803632736,0.03509785607457161,monoclinic (C),0.22463271,13.918899030374373,3.2422335096043966,6.4400395065313045,90.0,111.116215267202,90.0,271.1129569161352,12,15,5,0.8798167109489441,0.0584942102432251,0.03579367324709892
2062,Ge2F,orthorhombic (P),0.18362169,7.6594832888224635,6.481390381522289,7.582367549773458,90.0,90.0,90.0,376.4198228531063,Pnma,19,61,0.3647874891757965,0.09060780704021454,0.08260518312454224,hexagonal (P),0.1656773,9.063068183986356,9.063068183986356,7.963352066448557,90.0,90.0,120.0,566.4701672828264,176,147,186,0.15225057303905487,0.14712101221084595,0.08570403605699539
2063,CaCu,orthorhombic (P),0.41938537,15.995491410212324,4.678816946334804,5.616499313305975,90.0,90.0,90.0,420.33867535667747,Pnma,52,74,0.9404962658882141,0.029302921146154404,0.006815534550696611,monoclinic (P),0.17127289,16.376001110638928,2.863072864914709,1.3917965840646307,90.0,143.00413620910737,90.0,39.26787886632875,11,14,10,0.9135298132896423,0.020338095724582672,0.019916005432605743
2064,ErPb2,cubic (P),0.23928602,4.691509433900482,4.691509433900482,4.691509433900482,90.0,90.0,90.0,103.26134603745139,Pm-3m,215,224,0.9996696710586548,7.362761243712157e-05,6.896367995068431e-05,tetragonal (I),0.21208389,4.264734973034445,4.264734973034445,17.427668871432946,90.0,90.0,90.0,316.97382083822214,141,139,140,0.4815109968185425,0.4493313133716583,0.052469126880168915
