22,nelements,Formula,Spacegroup,Bandgap (meV),Is gap direct?,Discovery process,Decomposition energy (meV/atom),Exfoliation energy (meV/atom),Obtained from
2dm-5422,3,SrLaCl5,P2_1/m,3874,FALSE,top-down,70,79,mp-768963
2dm-5425,3,MgCr2F12,P-1,1303,FALSE,top-down,12,21,mvc-12009
2dm-5427,3,Ca(BiO2)2,Pmc2_1,1058,FALSE,top-down,220,,mvc-5722
2dm-5428,3,Re2S2O13,Pba2,2387,FALSE,top-down,0,35,mp-974650
2dm-5429,3,Mg(SbO2)4,Pm,2125,FALSE,top-down,178,112,mvc-2858
2dm-5430,3,Mn3OF6,P-1,666,FALSE,top-down,94,57,mp-763854
2dm-5432,3,Nb9IrSe20,P-1,0,FALSE,top-down,45,,mp-675290
2dm-5433,3,MgWF4,Pccm,2359,FALSE,top-down,522,,mvc-3351
2dm-5434,3,Bi2B2O7,P-1,0,FALSE,top-down,152,186,mp-768952
2dm-5435,3,Mg(BiO2)4,P1,704,FALSE,top-down,205,108,mvc-2854
2dm-5437,3,Dy2Te5O13,P-1,3059,FALSE,top-down,14,,mp-555940
2dm-5438,3,Li2Cu3F8,P-1,323,FALSE,top-down,84,,mp-753387
2dm-5440,3,ReHgO4,P2_1/c,3010,FALSE,top-down,0,117,mp-616597
2dm-5443,3,MgV4O9,P4/n,2079,TRUE,top-down,153,,mvc-10447
2dm-5444,3,BiP2O7,P-1,87,FALSE,top-down,117,61,mvc-5345
2dm-5445,3,ZnCo4O9,P2/c,37,TRUE,top-down,329,128,mvc-10548
2dm-5446,3,AlBiBr6,P-1,2611,TRUE,top-down,19,69,mp-31268
2dm-5448,3,CaPbI4,P2_1/m,3014,FALSE,top-down,6,79,mp-756451
2dm-5449,3,V4ZnO9,P4/n,1829,TRUE,top-down,137,,mvc-10446
2dm-5450,3,As2Pb2O5,P2_1/c,3011,FALSE,top-down,0,85,mp-505465
2dm-5451,3,Li2Cu2F7,P-1,150,FALSE,top-down,68,,mp-753090
2dm-5453,3,V2P4S13,P-1,129,FALSE,top-down,12,,mp-620190
2dm-5455,3,NdPb6F15,Cm,4090,FALSE,top-down,42,,mp-676572
2dm-5456,3,Zn(SnO2)2,P2/c,2950,TRUE,top-down,147,41,mvc-6860
2dm-5457,3,MgV2O5,Pmmn,2881,FALSE,top-down,243,,mvc-11960
2dm-5458,3,Hg(TeO3)2,P-1,2138,FALSE,top-down,116,,mp-779690
2dm-5459,3,LiVF4,P-1,2388,FALSE,top-down,117,73,mp-777556
2dm-5460,3,La(HO)3,P2_1/c,4374,FALSE,top-down,89,,mp-768658
2dm-5461,3,ReSeCl,P2_12_12,1609,FALSE,top-down,0,74,mp-676712
2dm-5463,3,Bi6W4O21,P1,0,FALSE,top-down,189,79,mp-691131
2dm-5464,3,V3(OF)4,Pm,669,FALSE,top-down,109,-8,mp-764325
2dm-5465,3,SnCCl3,P3m1,30,FALSE,top-down,1299,164,mp-1068985
2dm-5467,3,CuHgO2,P2/m,0,FALSE,top-down,95,191,mp-996973
2dm-5468,3,BaClO3,P4/nmm,0,FALSE,top-down,852,474,mp-1080782
2dm-5470,3,Ta3SeI7,P3m1,688,FALSE,top-down,15,99,mp-29116
2dm-5471,3,Ba(NiO2)4,P-31m,0,FALSE,top-down,423,32,mvc-1058
2dm-5472,3,CrPO5,P4/n,2060,TRUE,top-down,27,61,mp-770751
2dm-5473,3,Co(ClO4)2,P-3,3035,FALSE,top-down,0,19,mp-31621
2dm-5474,3,LaMgI5,Pmma,1999,FALSE,top-down,17,71,mp-756578
2dm-5475,3,Mg2SiO4,P4/mmm,0,FALSE,top-down,1892,1603,mp-7983
2dm-5477,3,ZnFe2O5,Pmmn,0,FALSE,top-down,440,254,mvc-8375
2dm-5478,3,PPdS,Pc,0,FALSE,top-down,228,411,mp-7280
2dm-5481,3,Ba(SnO2)4,P-31m,0,FALSE,top-down,348,56,mvc-600
2dm-5482,3,TiPbO3,P4mm,2481,FALSE,top-down,292,417,mp-20459
2dm-5484,3,Mn(NbS2)2,P-3m1,0,FALSE,top-down,427,43,mp-1025312
2dm-5487,3,FeAgS2,P3m1,0,FALSE,top-down,315,194,mp-1096969
2dm-5488,3,Na2SnO6,P-3,505,FALSE,top-down,572,,mp-1086677
2dm-5491,3,VSO5,P4/n,2703,FALSE,top-down,51,105,mp-19277
2dm-5492,3,MnSbO4,P2/m,1322,FALSE,top-down,81,79,mp-771676
2dm-5493,3,Re(AgCl3)2,P-3,907,TRUE,top-down,0,86,mp-23472
2dm-5494,3,Na2UI6,P-3,271,FALSE,top-down,0,,mp-23546
2dm-5496,3,Ta3TeI7,P3m1,659,FALSE,top-down,13,93,mp-29117
2dm-5498,3,V(CO3)2,P-3,1462,FALSE,top-down,76,35,mp-763352
2dm-5501,3,Li2WS4,P-42m,2288,FALSE,top-down,38,82,mp-753195
2dm-5504,3,Al2FeS4,P-3m1,0,FALSE,top-down,118,41,mp-1078015
2dm-5506,3,TiTl2F6,P-3m1,3851,FALSE,top-down,0,106,mp-10402
2dm-5508,3,Bi2CO5,Pmm2,0,FALSE,top-down,292,243,mp-30200
2dm-5510,3,Ba(SbO2)4,P-31m,0,FALSE,top-down,353,109,mvc-615
2dm-5511,3,CuSiO3,Pmma,107,FALSE,top-down,107,84,mp-16053
2dm-5512,3,Li2CuP,P-6m2,0,FALSE,top-down,177,235,mp-675589
2dm-5514,3,InSiTe3,P-31m,858,FALSE,top-down,0,89,mp-567931
2dm-5515,3,Zn2Ni3O8,P2/m,945,FALSE,top-down,220,214,mvc-3317
2dm-5518,3,CaInBr3,Pmma,2815,TRUE,top-down,28,130,mp-28534
2dm-5519,3,InPF3,P3,1427,FALSE,top-down,675,111,mp-675295
2dm-5520,3,ScClO,P4/nmm,2714,FALSE,top-down,1041,418,mp-990436
2dm-5524,3,NaSnN,P3m1,386,FALSE,top-down,310,,mp-12433
2dm-5527,3,CaGaN,P4/nmm,0,FALSE,top-down,277,333,mp-7263
2dm-5528,3,AgBiO2,P2_1/m,1991,FALSE,top-down,41,107,mp-996969
2dm-5530,3,U(HO2)2,Pmna,1965,TRUE,top-down,247,107,mp-626876
2dm-5532,3,SrMnSn,P4/nmm,0,FALSE,top-down,372,203,mp-20759
2dm-5534,3,USeO5,P2_1/m,1994,FALSE,top-down,47,95,mp-27723
2dm-5537,3,LiFeP,P4/nmm,0,FALSE,top-down,71,163,mp-20049
2dm-5538,3,U(HO2)2,P2_1/c,2457,FALSE,top-down,103,109,mp-510128
2dm-5540,3,Cu2IO3,P2_1/m,0,FALSE,top-down,126,84,mp-1095489
2dm-5542,3,K2P2Pd,Pmma,401,FALSE,top-down,5,,mp-7505
2dm-5543,3,NaMgSb,P4/nmm,0,FALSE,top-down,371,519,mp-7090
2dm-5544,3,NaSnO,P4/nmm,0,FALSE,top-down,324,255,mp-777546
2dm-5546,3,CdPSe3,P-3,1533,FALSE,top-down,0,76,mp-1079559
2dm-5548,3,SnClF,P2_1/m,3870,FALSE,top-down,2,,mp-27373
2dm-5549,3,Nb2CoS4,P-3m1,0,FALSE,top-down,413,45,mp-1025350
2dm-5551,3,VPbO3,P4mm,0,FALSE,top-down,393,464,mp-25119
2dm-5553,3,Rb3Nb2Br9,P-6m2,425,FALSE,top-down,136,233,mp-29413
2dm-5554,3,K2As2Pd,Pmma,423,TRUE,top-down,0,156,mp-8147
2dm-5556,3,Ba(BiO2)4,P-31m,0,FALSE,top-down,294,46,mvc-619
2dm-5557,3,LiMg6C,Pmm2,0,FALSE,top-down,513,252,mp-1021342
2dm-5559,3,CuAuO2,P2/m,0,FALSE,top-down,7,182,mp-996978
2dm-5561,3,CrAgS2,P3m1,0,FALSE,top-down,107,,mp-560676
2dm-5562,3,TaNi2Te3,P2_1/m,0,FALSE,top-down,0,79,mp-9391
2dm-5563,3,NaTlO,Pm,96,FALSE,top-down,,25,mp-867680
2dm-5564,3,La(BiO2)2,P-3m1,0,FALSE,top-down,168,110,mp-753380
2dm-5565,3,TlPt2S3,P-3m1,1662,FALSE,top-down,0,105,mp-9272
2dm-5566,3,Ta(NiTe)2,Pmma,0,FALSE,top-down,0,54,mp-28667
2dm-5568,3,AlCrF5,Pmmm,0,FALSE,top-down,621,723,mvc-15887
2dm-5570,3,LiClO2,P-42_1m,3416,TRUE,top-down,123,63,mp-31367
2dm-5571,3,Pb3SeO5,Pmc2_1,3030,FALSE,top-down,35,130,mp-510293
2dm-5572,3,Li4TiS4,P-42m,2520,FALSE,top-down,192,260,mp-861182
2dm-5574,3,BaTiO3,Pmm2,789,FALSE,top-down,755,121,mp-644497
2dm-5576,3,ErBiO3,P-3,3328,FALSE,top-down,206,291,mp-754636
2dm-5577,3,Tl3(MoO4)2,P3m1,0,FALSE,top-down,139,80,mp-25775
2dm-5581,3,YbIO,P2_1/c,0,FALSE,top-down,225,46,mp-753368
2dm-5583,3,VMoO5,P4/n,1811,TRUE,top-down,52,138,mp-25057
2dm-5584,3,MgCuGe,P4/nmm,0,FALSE,top-down,1094,861,mp-1018798
2dm-5585,3,Mg2Co3O8,P2/m,0,FALSE,top-down,367,,mvc-3029
2dm-5588,3,Li3BiS3,P-3,2700,FALSE,top-down,115,168,mp-753720
2dm-5589,3,K2GeTe4,P2_1/c,1057,TRUE,top-down,13,,mp-28126
2dm-5590,3,LiMnO2,Pmmn,0,FALSE,top-down,387,,mp-18767
2dm-5592,3,GdGa2Co,P4/mmm,0,FALSE,top-down,316,,mp-648086
2dm-5594,3,NaNO2,P2_1/m,0,FALSE,top-down,1657,1677,mp-675369
2dm-5596,3,LuCoGe2,P4/nmm,0,FALSE,top-down,338,342,mp-973938
2dm-5599,3,Cu3OF5,P-1,0,FALSE,top-down,60,72,mp-755349
2dm-5600,3,K2GeSe4,P2_1/c,1901,FALSE,top-down,12,,mp-29022
2dm-5602,3,Al2Si4O11,C2/m,4297,TRUE,top-down,31,21,mp-707135
2dm-5603,3,CaV2O5,Pmmn,2135,FALSE,top-down,191,,mvc-13684
2dm-5604,3,GeBi2O5,Pmc2_1,2126,FALSE,top-down,147,,mp-23553
2dm-5607,3,Zn(SnO2)4,Cm,1380,FALSE,top-down,181,,mvc-2898
2dm-5608,3,ZnCr2O5,Pmmn,164,TRUE,top-down,430,,mvc-8396
2dm-5609,3,Ti3H2O7,P2_1/m,2374,FALSE,top-down,264,,mp-626569
2dm-5610,3,AlTeI7,Pc,1938,FALSE,top-down,0,111,mp-29407
2dm-5611,3,LiAgF4,Pnc2,1771,FALSE,top-down,76,,mp-752460
2dm-5613,3,Li2Cr4O13,C2,1740,FALSE,top-down,43,34,mp-773197
2dm-5614,3,Hg2AsCl2,P2/m,1377,FALSE,top-down,130,263,mp-28224
2dm-5615,3,BaLaI5,P2_1/m,2447,FALSE,top-down,30,84,mp-755350
2dm-5617,3,Mn2ZnS5,Pmmn,0,FALSE,top-down,281,,mvc-12972
2dm-5619,3,Ho2Te5O13,P-1,3102,FALSE,top-down,14,,mp-5572
2dm-5625,3,PdSeO3,P2_1/m,1138,FALSE,top-down,11,76,mp-545482
2dm-5626,3,Nd3O2F5,Pm,3224,FALSE,top-down,199,1,mp-686701
2dm-5627,3,LiFe2F5,Pmma,2823,TRUE,top-down,206,222,mp-778704
2dm-5629,3,HgCN2,P2_1/m,2309,FALSE,top-down,328,,mp-570848
2dm-5631,3,Ta3SiTe6,Pmc2_1,0,FALSE,top-down,0,,mp-505206
2dm-5632,3,AlInI4,P2_1/m,2851,TRUE,top-down,0,91,mp-571260
2dm-5635,3,Ca3(CoO3)2,P1,1233,FALSE,top-down,301,202,mvc-12826
2dm-5636,3,Mn2P4O13,C2,844,FALSE,top-down,105,114,mp-770535
2dm-5638,3,CaSnS3,P2_1/c,1764,TRUE,top-down,85,70,mp-866941
2dm-5640,3,H3I3N2,P2_1/m,835,FALSE,top-down,377,123,mp-27855
2dm-5641,3,Li3V5O14,P31m,2680,FALSE,top-down,138,85,mp-770775
2dm-5645,3,AlPI8,Pc,1473,TRUE,top-down,0,,mp-568423
2dm-5646,3,VPO5,P4/n,2510,FALSE,top-down,9,88,mp-763482
2dm-5647,3,HgSO4,Pmn2_1,2208,FALSE,top-down,0,127,mp-3228
2dm-5650,3,Mg(SbO2)2,P2_1/m,2772,TRUE,top-down,127,84,mvc-7317
2dm-5651,3,V3O2F5,Pmc2_1,1217,FALSE,top-down,114,,mp-765012
2dm-5653,3,HAuO2,P-1,525,FALSE,top-down,161,202,mp-996998
2dm-5655,3,LiVF5,C2/m,2102,TRUE,top-down,65,9,mp-762785
2dm-5657,3,BiSbO5,P2_1/c,737,TRUE,top-down,246,69,mvc-8775
2dm-5659,3,V2Re2O11,P1,1114,TRUE,top-down,178,,mp-704848
2dm-5660,3,V3H5O8,Cm,1660,FALSE,top-down,127,,mp-626120
2dm-5661,3,KTe2F9,P-1,4359,FALSE,top-down,36,59,mp-29144
2dm-5662,3,Cu(IO3)2,P2_1,505,FALSE,top-down,92,165,mp-27234
2dm-5664,3,LiFeF4,P2/c,3994,FALSE,top-down,54,,mp-776827
2dm-5666,3,Zn(Sn2O3)2,Pmma,0,TRUE,top-down,377,,mvc-366
2dm-5667,3,KNbCl6,Pmn2_1,2185,FALSE,top-down,14,71,mp-675801
2dm-5669,3,FeSeCl7,P1,1245,TRUE,top-down,0,50,mp-28189
2dm-5673,3,SrLaBr5,P2_1/m,3207,FALSE,top-down,48,81,mp-756439
2dm-5674,3,Sn7(SBr5)2,P1,1967,FALSE,top-down,79,,mp-674324
2dm-5675,3,CaV4O10,Pmm2,567,FALSE,top-down,225,,mvc-16060
2dm-5676,3,Cu2WO4,P-1,1656,FALSE,top-down,96,72,mp-505402
2dm-5679,3,LiFeF5,Pbcm,873,TRUE,top-down,86,,mp-778062
2dm-5682,3,Sn4SF6,Pmn2_1,3270,FALSE,top-down,53,55,mp-1013750
2dm-5684,3,RbSb2F7,P2_1/c,4301,TRUE,top-down,0,,mp-557260
2dm-5689,3,Sb(PO3)4,P2_1,255,FALSE,top-down,85,,mp-504350
2dm-5690,3,Ti2ZnS5,Pmmn,888,FALSE,top-down,381,,mvc-14774
2dm-5691,3,TiZnF5,P2_1/c,1952,TRUE,top-down,112,,mvc-3422
2dm-5700,3,LiVF4,P-1,1936,FALSE,top-down,222,,mp-776679
2dm-5703,3,K2HgCl4,P2_1/m,2643,FALSE,top-down,70,92,mp-571661
2dm-5704,3,Te6MoBr3,P-1,1122,FALSE,top-down,3,,mp-622262
2dm-5706,3,Hg4P2O7,P2/c,2888,TRUE,top-down,31,205,mp-29710
2dm-5707,3,Sn2P3O10,P2_1/m,0,FALSE,top-down,112,62,mp-26944
2dm-5708,3,SnBrCl,P4/nmm,1888,TRUE,top-down,90,118,mp-989194
2dm-5709,3,Pb3SO6,Pmma,2943,TRUE,top-down,74,96,mp-22577
2dm-5710,3,HoIO,P-3m1,2452,TRUE,top-down,68,39,mp-753163
2dm-5711,3,LiSbO2,P2/c,2603,FALSE,top-down,8,62,mp-755703
2dm-5713,3,AgBi2F12,P-1,363,FALSE,top-down,0,31,mp-28965
2dm-5714,3,In(IO3)3,P-3,3516,FALSE,top-down,42,126,mp-23559
2dm-5716,3,Nb4IrSe10,P-1,0,FALSE,top-down,38,,mp-675326
2dm-5718,3,YCrF5,Pmmm,0,FALSE,top-down,665,645,mvc-3449
2dm-5720,3,LiWF6,P2_1/c,3470,FALSE,top-down,0,24,mp-763437
2dm-5721,3,Tm(HO)3,P2_1/c,4333,FALSE,top-down,64,67,mp-754355
2dm-5723,3,VZnF5,P-1,1165,FALSE,top-down,296,344,mvc-14333
2dm-5725,3,LuPS4,P2_1/c,2269,TRUE,top-down,0,62,mp-30287
2dm-5727,3,MgW4O9,P4/n,1781,TRUE,top-down,579,437,mvc-10730
2dm-5728,3,KBiF4,Cm,825,FALSE,top-down,223,139,mp-676778
2dm-5730,3,Hg3Se3O10,P2_1,2343,TRUE,top-down,37,119,mp-542115
2dm-5733,3,HoBiO3,P-3,3338,FALSE,top-down,201,289,mp-754300
2dm-5735,3,Te2OsCl12,P-1,0,FALSE,top-down,24,44,mp-28866
2dm-5738,3,MgTi4O9,P4/n,2748,FALSE,top-down,199,142,mvc-10067
2dm-5739,3,Mg(HO)2,P-3m1,3545,TRUE,top-down,8,57,mp-30247
2dm-5740,3,PbSeO4,P2_1/c,3487,FALSE,top-down,0,137,mp-22342
2dm-5741,3,TaTe5Pt,Pmma,0,FALSE,top-down,0,70,mp-14815
2dm-5743,3,Nb2SiTe4,Pbam,520,FALSE,top-down,0,80,mp-29072
2dm-5744,3,Ge5(Te4As)2,P-3m1,322,FALSE,top-down,19,25,mp-28487
2dm-5746,3,Li2Cu2F7,P2_1,0,FALSE,top-down,107,52,mp-867561
2dm-5748,3,ZnSnO2,P-1,1970,FALSE,top-down,189,6,mvc-2430
2dm-5749,3,Mn2OF4,Pmn2_1,667,FALSE,top-down,72,52,mp-764303
2dm-5751,3,V3(HO2)4,Cm,1435,FALSE,top-down,271,,mp-625930
2dm-5752,3,TeAuI,P2_1/c,1094,FALSE,top-down,0,89,mp-27741
2dm-5753,3,TeCF2,P-1,1614,FALSE,top-down,636,54,mp-28836
2dm-5756,3,ZnCr4O9,P4/n,747,FALSE,top-down,287,103,mvc-10455
2dm-5761,3,ZnCrF5,P2/c,3473,FALSE,top-down,102,120,mvc-14214
2dm-5763,3,Na(NO)2,P1,0,FALSE,top-down,375,,mp-675301
2dm-5770,3,CuSeO3,P2_1/c,134,FALSE,top-down,36,,mp-22688
2dm-5771,3,Pb3SO6,P-1,2773,FALSE,top-down,54,96,mp-559143
2dm-5772,3,CuPO3,P2_1/c,1214,TRUE,top-down,94,,mp-766856
2dm-5776,3,ZnNi2S5,P2_1/m,0,FALSE,top-down,282,211,mvc-12967
2dm-5777,3,Tl2SO3,P2_1/c,2966,FALSE,top-down,106,54,mp-690541
2dm-5778,3,Mn4ZnO9,P4/n,0,FALSE,top-down,384,118,mvc-10587
2dm-5779,3,Zn2(PS3)3,C2/m,1701,TRUE,top-down,0,67,mp-27656
2dm-5780,3,CuMoF6,P-1,0,FALSE,top-down,73,,mp-611706
2dm-5783,3,CuTe2O5,P2_1/c,411,FALSE,top-down,82,129,mp-27548
2dm-5784,3,AlBiCl6,P2_1/c,3998,FALSE,top-down,0,93,mp-672273
2dm-5786,3,ZnFeF5,P2/c,3226,TRUE,top-down,96,121,mvc-14222
2dm-5787,3,VOF3,P2_1/c,3579,FALSE,top-down,0,38,mp-565784
2dm-5788,3,V4S9Br4,P4/nmm,650,FALSE,top-down,0,57,mp-559911
2dm-5789,3,ReBiO5,P2_1/c,2667,FALSE,top-down,58,,mvc-8758
2dm-5791,3,Ag2WS4,P2_1/m,926,FALSE,top-down,40,59,mp-990091
2dm-5793,3,VSeO4,P2_1/c,2683,FALSE,top-down,38,,mp-541250
2dm-5795,3,CaSnO2,P-1,373,FALSE,top-down,256,26,mvc-4668
2dm-5797,3,Yb2Te5O13,P-1,1987,FALSE,top-down,0,,mp-683904
2dm-5798,3,Tl2Ge2Se5,C2,2082,FALSE,top-down,59,217,mp-540818
2dm-5799,3,NdVSb3,Pbcm,0,FALSE,top-down,271,75,mp-673854
2dm-5800,3,VO2F,P2_1/c,2724,TRUE,top-down,50,,mp-767806
2dm-5802,3,Hg2TeBr3,P2_1/c,2297,FALSE,top-down,18,,mp-570125
2dm-5803,3,PbSeO3,P2_1/c,3370,FALSE,top-down,24,,mp-630329
2dm-5804,3,LiV2F9,P-1,2045,FALSE,top-down,50,,mp-775357
2dm-5807,3,Li2Cr4O13,P2_12_12,1643,FALSE,top-down,30,30,mp-773145
2dm-5808,3,AgRuF7,P2_1/c,0,FALSE,top-down,0,31,mp-17588
2dm-5810,3,Ag2PdCl4,Pmna,1246,FALSE,top-down,43,,mp-28557
2dm-5811,3,Al2CuCl8,P2_1/c,557,TRUE,top-down,4,61,mp-23434
2dm-5812,3,VZnF5,P2_1/c,1012,TRUE,top-down,321,,mvc-3742
2dm-5815,3,Tl3BiI6,P2_1/c,2469,FALSE,top-down,16,,mp-571219
2dm-5816,3,Sc6C2I11,P-1,386,FALSE,top-down,0,78,mp-541102
2dm-5817,3,Ge3Bi2O9,P-6,3925,FALSE,top-down,149,249,mp-29218
2dm-5822,3,Pt(NCl)4,P4/mmm,0,FALSE,top-down,1561,111,mp-1078720
2dm-5827,3,Pb2CO6,P3m1,0,FALSE,top-down,598,57,mp-1079073
2dm-5829,3,MnOF,Pmmm,0,FALSE,top-down,130,202,mp-775621
2dm-5831,3,CuSi2P3,Pm,0,FALSE,top-down,64,24,mp-674984
2dm-5832,3,Ce(SiAu2)2,P4/mmm,0,FALSE,top-down,,370,mp-569496
2dm-5833,3,CaMnSn,P4/nmm,0,FALSE,top-down,360,228,mp-20233
2dm-5834,3,SrMnGe,P4/nmm,0,FALSE,top-down,234,112,mp-1077230
2dm-5835,3,LaTe2Se,P4/nmm,0,FALSE,top-down,0,44,mp-4034
2dm-5838,3,MnNiO3,P-3,1405,FALSE,top-down,562,699,mp-19331
2dm-5839,3,Li2Fe3F8,P-3m1,3484,TRUE,top-down,99,58,mp-776732
2dm-5842,3,Zn(Mo3O8)2,P3m1,591,FALSE,top-down,239,,mvc-15081
2dm-5843,3,LiFe2F7,P2_1/m,3573,FALSE,top-down,101,36,mp-777447
2dm-5848,3,CaPbI4,P2_1/c,2455,FALSE,top-down,109,,mp-755943
2dm-5851,3,MoAs2O7,P2_1/c,2882,FALSE,top-down,4,,mp-505127
2dm-5852,3,CaTeO3,P2_1,3369,FALSE,top-down,73,97,mp-17008
2dm-5854,3,HfFeCl6,P312,94,FALSE,top-down,18,70,mp-28220
2dm-5857,3,ZrHCl,P-3m1,0,FALSE,top-down,73,33,mp-1024958
2dm-5858,3,NaTeF5,Pmc2_1,5331,FALSE,top-down,0,,mp-29355
2dm-5860,3,I(NO3)2,P-3,0,FALSE,top-down,263,28,mp-1080477
2dm-5861,3,Te(HO2)2,P2_1/c,1984,TRUE,top-down,22,,mp-625513
2dm-5862,3,Li2V3F8,P-3m1,2609,TRUE,top-down,97,,mp-778241
2dm-5864,3,V3CrO10,P-4m2,246,FALSE,top-down,,73,mp-849227
2dm-5868,3,BaNiSn3,P4mm,0,FALSE,top-down,445,,mp-11879
2dm-5870,3,Ag2SO3,P2_1/c,2936,TRUE,top-down,97,,mp-30982
2dm-5871,3,Mg(SbO2)2,P2_1,2845,TRUE,top-down,215,72,mvc-7254
2dm-5873,3,VBiO5,P2_1/c,0,FALSE,top-down,325,115,mvc-11632
2dm-5878,3,ZnTeO3,Pca2_1,3310,TRUE,top-down,132,,mp-16819
2dm-5880,3,BaH4O3,Pmc2_1,4138,TRUE,top-down,40,79,mp-23904
2dm-5883,3,NdPb8F19,Cm,3551,FALSE,top-down,59,,mp-675152
2dm-5884,3,BaSn4O7,P3m1,596,FALSE,top-down,531,177,mvc-1208
2dm-5889,3,AlCuF5,Pmmm,0,FALSE,top-down,427,465,mvc-13497
2dm-5890,3,KTeF5,Pbcm,5203,TRUE,top-down,0,,mp-4648
2dm-5894,3,HfTe3Se8,P-1,535,FALSE,top-down,151,93,mp-1097020
2dm-5895,3,ZnMoF5,P1,2198,FALSE,top-down,284,302,mvc-3081
2dm-5896,3,Na2Ti2O5,Pca2_1,2445,FALSE,top-down,,174,mp-773663
2dm-5897,3,MnPO4,P2_1/c,1674,FALSE,top-down,,,mp-697761
2dm-5899,3,NiPO4,P1,88,FALSE,top-down,344,,mp-32325
2dm-5901,3,KSb2F7,P2_1/c,4258,FALSE,top-down,9,,mp-27389
2dm-5902,3,KAs2F7,P2_1/c,4801,FALSE,top-down,0,,mp-28085
2dm-5903,3,Ge(PbS2)2,P2_1/c,1967,FALSE,top-down,40,128,mp-560370
2dm-5904,3,BaY3Cl11,Pmma,4026,FALSE,top-down,99,67,mp-769003
2dm-5905,3,Na2UI6,P3m1,39,FALSE,top-down,79,,mp-675122
2dm-5906,3,BaCO3,P2/m,2015,TRUE,top-down,284,352,mp-676020
2dm-5907,3,CuSeO3,P-1,0,FALSE,top-down,20,54,mp-560049
2dm-5909,3,BiOF,P2_1/c,3282,TRUE,top-down,104,98,mp-759750
2dm-5910,3,Mn3(SeO3)4,P-1,949,FALSE,top-down,42,40,mp-773614
2dm-5911,3,ZnWF5,P2/c,0,FALSE,top-down,355,,mvc-14226
2dm-5914,3,YBi3F15,P2_1/m,1171,FALSE,top-down,95,77,mvc-6273
2dm-5916,3,ZnFe4O9,P-1,0,FALSE,top-down,358,101,mvc-10697
2dm-5917,3,RbBiF4,P1,0,FALSE,top-down,182,145,mp-675881
2dm-5918,3,Cu2WO4,P-1,760,FALSE,top-down,228,40,mp-651311
2dm-5919,3,RbReCl4,Pmma,1160,TRUE,top-down,64,,mp-504957
2dm-5920,3,Sn4SI6,P2_1/m,1706,FALSE,top-down,0,97,mp-540644
2dm-5921,3,LiVF6,P2_1/c,3430,FALSE,top-down,63,86,mp-765938
2dm-5922,3,BiAuCl6,P-1,1002,FALSE,top-down,0,123,mp-567414
2dm-5924,3,As2WO7,P2_1/c,3272,FALSE,top-down,107,,mvc-7961
2dm-5926,3,Sb3O2F5,P2/c,3848,FALSE,top-down,35,,mp-541240
2dm-5927,3,Cu2WO4,P-1,901,TRUE,top-down,221,53,mp-683666
2dm-5928,3,Y(CuO2)3,P1,0,FALSE,top-down,347,198,mvc-15029
2dm-5929,3,Cu3OF5,P-1,0,FALSE,top-down,176,222,mp-997504
2dm-2991,2,C3N,Pmmm,0,FALSE,top-down,1788,87,mp-1014298
2dm-2992,2,GaN,P-6m2,2159,FALSE,top-down,354,66,mp-1007824
2dm-2993,2,LiB,Pmma,0,FALSE,top-down,650,687,mp-1080576
2dm-2995,2,Sb2Te3,P-3m1,661,FALSE,top-down,1029,81,mp-1201
2dm-2996,2,Dy2C,P-3m1,0,FALSE,top-down,204,,mp-12574
2dm-2998,2,LiMg,P-3m1,0,FALSE,top-down,189,150,mp-1094853
2dm-3000,2,VTe2,P-3m1,0,FALSE,top-down,22,98,mp-1008626
2dm-3001,2,H3W,P2_1/m,0,FALSE,top-down,93,31,mp-1079923
2dm-3002,2,TmTe3,P4/nmm,0,FALSE,top-down,0,,mp-1087512
2dm-3004,2,TiSe,P4/nmm,0,FALSE,top-down,303,94,mp-13152
2dm-3005,2,TbTe3,P4/nmm,0,FALSE,top-down,0,57,mp-1084847
2dm-3006,2,DySb2,C222,0,FALSE,top-down,568,85,mp-1018158
2dm-3012,2,BiS,C2/m,0,FALSE,top-down,289,11,mp-1064840
2dm-3013,2,PbS,P3m1,2228,FALSE,top-down,242,,mp-1057015
2dm-3014,2,SN,P4/nmm,0,FALSE,top-down,860,99,mp-1066821
2dm-3015,2,Mg2Sn,P6/mmm,0,FALSE,top-down,561,473,mp-1094196
2dm-3016,2,CoO2,Pmmm,0,FALSE,top-down,398,0,mp-1063268
2dm-3017,2,PdS2,P2_1/c,1215,FALSE,top-down,0,146,mp-13682
2dm-3019,2,NbS2,P-6m2,0,FALSE,top-down,3,92,mp-10033
2dm-3022,2,YMg2,Pmmn,0,FALSE,top-down,345,216,mp-1094495
2dm-3023,2,Al3Ru2,P4/mmm,0,FALSE,top-down,309,324,mp-1070580
2dm-3025,2,TcCl3,C2/m,199,FALSE,top-down,0,71,mp-1078708
2dm-3031,2,IrC2,C2/m,31,FALSE,top-down,1300,54,mp-1077889
2dm-3033,2,NbTe2,C2/m,0,FALSE,top-down,0,121,mp-11675
2dm-3035,2,NbTe2,P-3m1,0,FALSE,top-down,47,106,mp-1018150
2dm-3036,2,SrMg2,Pmma,0,FALSE,top-down,470,359,mp-1094279
2dm-3040,2,MgBi2,Pmma,0,FALSE,top-down,145,137,mp-1094878
